Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Avg Temp,Avg Temp Flag,Penman PET,Penman PET Flag,Rainfall,Rainfall Flag
Fargo,46.897,-96.812,902,2003,3,29,-0.824,,2.642,,,M
Fargo,46.897,-96.812,902,2003,3,30,3.197,,4.267,,,M
Fargo,46.897,-96.812,902,2003,3,31,12.463,,7.976,,,M
Fargo,46.897,-96.812,902,2003,4,1,3.648,,1.88,,0,E
Fargo,46.897,-96.812,902,2003,4,2,1.035,,1.803,,0,E
Fargo,46.897,-96.812,902,2003,4,3,-2.442,,1.473,,0,E
Fargo,46.897,-96.812,902,2003,4,4,-3.103,,1.803,,0,E
Fargo,46.897,-96.812,902,2003,4,5,-1.96,,2.311,,0,E
Fargo,46.897,-96.812,902,2003,4,6,2.324,,4.877,,0,E
Fargo,46.897,-96.812,902,2003,4,7,3.367,,4.42,,0,
Fargo,46.897,-96.812,902,2003,4,8,5.906,,8.306,,0,
Fargo,46.897,-96.812,902,2003,4,9,11.408,,10.312,,0,
Fargo,46.897,-96.812,902,2003,4,10,10.498,,7.95,,0,
Fargo,46.897,-96.812,902,2003,4,11,9.312,,5.994,,0,
Fargo,46.897,-96.812,902,2003,4,12,10.579,,10.16,,0,
Fargo,46.897,-96.812,902,2003,4,13,21.755,,12.116,,0,
Fargo,46.897,-96.812,902,2003,4,14,14.194,,8.331,,0,
Fargo,46.897,-96.812,902,2003,4,15,10.988,,6.401,,0,
Fargo,46.897,-96.812,902,2003,4,16,3.559,,2.87,,8.128,
Fargo,46.897,-96.812,902,2003,4,17,0.926,,1.905,,3.81,
Fargo,46.897,-96.812,902,2003,4,18,4.449,,1.956,,8.382,
Fargo,46.897,-96.812,902,2003,4,19,4.098,,0.559,,6.35,
Fargo,46.897,-96.812,902,2003,4,20,8.666,,1.651,,1.778,
Fargo,46.897,-96.812,902,2003,4,21,8.356,,5.232,,0,
Fargo,46.897,-96.812,902,2003,4,22,8.899,,6.553,,0,
Fargo,46.897,-96.812,902,2003,4,23,15.4,,8.915,,0,
Fargo,46.897,-96.812,902,2003,4,24,14.76,,7.62,,0,
Fargo,46.897,-96.812,902,2003,4,25,13.791,,5.867,,0,
Fargo,46.897,-96.812,902,2003,4,26,16.585,,9.322,,0,
Fargo,46.897,-96.812,902,2003,4,27,10.394,,8.23,,0,
Fargo,46.897,-96.812,902,2003,4,28,5.71,,4.42,,0,
Fargo,46.897,-96.812,902,2003,4,29,8.139,,4.775,,0,
Fargo,46.897,-96.812,902,2003,4,30,9.649,,5.283,,0,
Fargo,46.897,-96.812,902,2003,5,1,10.196,,7.722,,0,
Fargo,46.897,-96.812,902,2003,5,2,10.603,,8.153,,0,
Fargo,46.897,-96.812,902,2003,5,3,15.45,,8.407,,1.27,
Fargo,46.897,-96.812,902,2003,5,4,12.09,,3.15,,14.732,
Fargo,46.897,-96.812,902,2003,5,5,9.8,,1.219,,14.732,
Fargo,46.897,-96.812,902,2003,5,6,10.2,,1.143,,9.398,
Fargo,46.897,-96.812,902,2003,5,7,12.772,,6.401,,0,
Fargo,46.897,-96.812,902,2003,5,8,15.115,,6.096,,3.302,
Fargo,46.897,-96.812,902,2003,5,9,8.084,,0.889,,20.32,
Fargo,46.897,-96.812,902,2003,5,10,6.561,,0.838,,1.016,
Fargo,46.897,-96.812,902,2003,5,11,9.179,,4.267,,0.762,
Fargo,46.897,-96.812,902,2003,5,12,10.612,,5.664,,0,
Fargo,46.897,-96.812,902,2003,5,13,13.999,,6.274,,6.35,
Fargo,46.897,-96.812,902,2003,5,14,15.135,,5.613,,2.54,
Fargo,46.897,-96.812,902,2003,5,15,14.828,,6.502,,0,
Fargo,46.897,-96.812,902,2003,5,16,16.85,,8.484,,0,
Fargo,46.897,-96.812,902,2003,5,17,16.83,,2.896,,6.096,
Fargo,46.897,-96.812,902,2003,5,18,17.505,,5.004,,6.604,
Fargo,46.897,-96.812,902,2003,5,19,9.143,,4.242,,0,
Fargo,46.897,-96.812,902,2003,5,20,9.135,,6.452,,0,
Fargo,46.897,-96.812,902,2003,5,21,13.551,,6.934,,1.016,
Fargo,46.897,-96.812,902,2003,5,22,15.975,,6.655,,0,
Fargo,46.897,-96.812,902,2003,5,23,13.83,,5.131,,2.54,
Fargo,46.897,-96.812,902,2003,5,24,13.02,,2.769,,1.27,
Fargo,46.897,-96.812,902,2003,5,25,14.469,,6.858,,0,
Fargo,46.897,-96.812,902,2003,5,26,17.885,,9.906,,0,
Fargo,46.897,-96.812,902,2003,5,27,19.47,,6.198,,0.508,
Fargo,46.897,-96.812,902,2003,5,28,18.04,,8.28,,0,
Fargo,46.897,-96.812,902,2003,5,29,21.965,,9.931,,0,
Fargo,46.897,-96.812,902,2003,5,30,14.455,,4.775,,1.016,
Fargo,46.897,-96.812,902,2003,5,31,11.234,,5.258,,0,
Fargo,46.897,-96.812,902,2003,6,1,15.67,,5.791,,0,
Fargo,46.897,-96.812,902,2003,6,2,17.375,,4.775,,0,
Fargo,46.897,-96.812,902,2003,6,3,16.625,,6.172,,0,
Fargo,46.897,-96.812,902,2003,6,4,15.855,,4.191,,0,
Fargo,46.897,-96.812,902,2003,6,5,18.135,,4.928,,0.254,
Fargo,46.897,-96.812,902,2003,6,6,16.78,,2.896,,4.064,
Fargo,46.897,-96.812,902,2003,6,7,16.345,,2.743,,0.254,
Fargo,46.897,-96.812,902,2003,6,8,16.735,,5.283,,0,
Fargo,46.897,-96.812,902,2003,6,9,16.725,,5.029,,4.572,
Fargo,46.897,-96.812,902,2003,6,10,16.08,,2.057,,3.048,
Fargo,46.897,-96.812,902,2003,6,11,18.78,,7.29,,12.954,
Fargo,46.897,-96.812,902,2003,6,12,20.305,,5.944,,1.778,
Fargo,46.897,-96.812,902,2003,6,13,19.21,,6.299,,0,
Fargo,46.897,-96.812,902,2003,6,14,21.015,,8.001,,0,
Fargo,46.897,-96.812,902,2003,6,15,24.32,,10.084,,0,
Fargo,46.897,-96.812,902,2003,6,16,24.235,,6.172,,0,
Fargo,46.897,-96.812,902,2003,6,17,24.525,,8.001,,0,
Fargo,46.897,-96.812,902,2003,6,18,18.985,,8.382,,0,
Fargo,46.897,-96.812,902,2003,6,19,19.555,,10.058,,0,
Fargo,46.897,-96.812,902,2003,6,20,22.945,,12.014,,0,
Fargo,46.897,-96.812,902,2003,6,21,23.32,,9.957,,9.906,
Fargo,46.897,-96.812,902,2003,6,22,21.81,,3.734,,23.622,
Fargo,46.897,-96.812,902,2003,6,23,22.135,,2.515,,3.556,
Fargo,46.897,-96.812,902,2003,6,24,18.61,,4.572,,20.066,
Fargo,46.897,-96.812,902,2003,6,25,12.71,,1.295,,6.35,
Fargo,46.897,-96.812,902,2003,6,26,15.805,,5.182,,8.382,
Fargo,46.897,-96.812,902,2003,6,27,16.22,,2.464,,6.604,
Fargo,46.897,-96.812,902,2003,6,28,18.005,,4.826,,0.508,
Fargo,46.897,-96.812,902,2003,6,29,19.025,,6.934,,0,
Fargo,46.897,-96.812,902,2003,6,30,21.555,,7.849,,0,
Fargo,46.897,-96.812,902,2003,7,1,24.145,,8.992,,0,
Fargo,46.897,-96.812,902,2003,7,2,24.58,,6.172,,0,
Fargo,46.897,-96.812,902,2003,7,3,23.53,,7.417,,1.27,
Fargo,46.897,-96.812,902,2003,7,4,23.105,,8.992,,0.254,
Fargo,46.897,-96.812,902,2003,7,5,24.44,,8.763,,0,
Fargo,46.897,-96.812,902,2003,7,6,23.385,,7.798,,0,
Fargo,46.897,-96.812,902,2003,7,7,18.47,,7.366,,0,
Fargo,46.897,-96.812,902,2003,7,8,17.7,,6.477,,0,
Fargo,46.897,-96.812,902,2003,7,9,15.305,,0.838,,25.146,
Fargo,46.897,-96.812,902,2003,7,10,17.77,,3.251,,4.826,
Fargo,46.897,-96.812,902,2003,7,11,18.895,,4.496,,0.762,
Fargo,46.897,-96.812,902,2003,7,12,19.845,,5.715,,0,
Fargo,46.897,-96.812,902,2003,7,13,23.255,,8.738,,0,
Fargo,46.897,-96.812,902,2003,7,14,23.325,,7.468,,1.778,
Fargo,46.897,-96.812,902,2003,7,15,21.015,,6.401,,0,
Fargo,46.897,-96.812,902,2003,7,16,24.255,,8.585,,0,
Fargo,46.897,-96.812,902,2003,7,17,19.51,,3.886,,0,
Fargo,46.897,-96.812,902,2003,7,18,20.585,,6.071,,0,
Fargo,46.897,-96.812,902,2003,7,19,25.205,,7.163,,0,
Fargo,46.897,-96.812,902,2003,7,20,22.09,,6.401,,0,
Fargo,46.897,-96.812,902,2003,7,21,19.31,,4.42,,0,
Fargo,46.897,-96.812,902,2003,7,22,19.475,,5.588,,0,
Fargo,46.897,-96.812,902,2003,7,23,20.695,,7.518,,0,
Fargo,46.897,-96.812,902,2003,7,24,22.81,,9.22,,0,
Fargo,46.897,-96.812,902,2003,7,25,24.035,,4.166,,0,
Fargo,46.897,-96.812,902,2003,7,26,22.395,,5.715,,0,
Fargo,46.897,-96.812,902,2003,7,27,20.135,,4.674,,0,
Fargo,46.897,-96.812,902,2003,7,28,22.42,,6.807,,0,
Fargo,46.897,-96.812,902,2003,7,29,24.005,,6.655,,0,
Fargo,46.897,-96.812,902,2003,7,30,21.42,,5.055,,2.032,
Fargo,46.897,-96.812,902,2003,7,31,19.81,,4.216,,0,
Fargo,46.897,-96.812,902,2003,8,1,19.76,,5.207,,0,
Fargo,46.897,-96.812,902,2003,8,2,20.055,,5.613,,0.254,
Fargo,46.897,-96.812,902,2003,8,3,20.16,,5.588,,0,
Fargo,46.897,-96.812,902,2003,8,4,23.005,,5.537,,1.016,
Fargo,46.897,-96.812,902,2003,8,5,22.58,,2.896,,8.128,
Fargo,46.897,-96.812,902,2003,8,6,21.8,,5.359,,0,
Fargo,46.897,-96.812,902,2003,8,7,23.29,,5.994,,0,
Fargo,46.897,-96.812,902,2003,8,8,24.695,,7.62,,0,
Fargo,46.897,-96.812,902,2003,8,9,22.78,,3.886,,0.762,
Fargo,46.897,-96.812,902,2003,8,10,23.315,,5.461,,1.016,
Fargo,46.897,-96.812,902,2003,8,11,23.23,,6.299,,0,
Fargo,46.897,-96.812,902,2003,8,12,23.14,,7.645,,0,
Fargo,46.897,-96.812,902,2003,8,13,23.34,,8.534,,0,
Fargo,46.897,-96.812,902,2003,8,14,26.005,,9.55,,0,
Fargo,46.897,-96.812,902,2003,8,15,26.95,,7.849,,0,
Fargo,46.897,-96.812,902,2003,8,16,23.905,,7.417,,0,
Fargo,46.897,-96.812,902,2003,8,17,28.675,,10.414,,0,
Fargo,46.897,-96.812,902,2003,8,18,30.25,,8.788,,0,
Fargo,46.897,-96.812,902,2003,8,19,28.265,,8.915,,0,
Fargo,46.897,-96.812,902,2003,8,20,26.47,,7.29,,0,
Fargo,46.897,-96.812,902,2003,8,21,21.31,,8.23,,0,
Fargo,46.897,-96.812,902,2003,8,22,22.15,,6.731,,0,
Fargo,46.897,-96.812,902,2003,8,23,26.115,,8.484,,2.794,
Fargo,46.897,-96.812,902,2003,8,24,25.95,,6.909,,0,
Fargo,46.897,-96.812,902,2003,8,25,25.25,,6.096,,4.318,
Fargo,46.897,-96.812,902,2003,8,26,21.435,,6.147,,0,
Fargo,46.897,-96.812,902,2003,8,27,20.645,,7.112,,0,
Fargo,46.897,-96.812,902,2003,8,28,18.465,,6.071,,0,
Fargo,46.897,-96.812,902,2003,8,29,15.64,,4.851,,0,
Fargo,46.897,-96.812,902,2003,8,30,16.515,,6.426,,0,
Fargo,46.897,-96.812,902,2003,8,31,18.89,,6.807,,0,
Fargo,46.897,-96.812,902,2003,9,1,19.475,,5.766,,0,
Fargo,46.897,-96.812,902,2003,9,2,20.05,,8.56,,0,
Fargo,46.897,-96.812,902,2003,9,3,15.095,,6.604,,0,
Fargo,46.897,-96.812,902,2003,9,4,15.588,,5.817,,0,
Fargo,46.897,-96.812,902,2003,9,5,22.87,,7.62,,0,
Fargo,46.897,-96.812,902,2003,9,6,22.9,,7.214,,0,
Fargo,46.897,-96.812,902,2003,9,7,25.605,,8.661,,0,
Fargo,46.897,-96.812,902,2003,9,8,23.655,,10.871,,0,
Fargo,46.897,-96.812,902,2003,9,9,21.495,,4.953,,0,
Fargo,46.897,-96.812,902,2003,9,10,20.45,,2.616,,2.032,
Fargo,46.897,-96.812,902,2003,9,11,17.52,,3.556,,0,
Fargo,46.897,-96.812,902,2003,9,12,19.135,,4.572,,9.144,
Fargo,46.897,-96.812,902,2003,9,13,15.315,,4.267,,5.588,
Fargo,46.897,-96.812,902,2003,9,14,12.315,,1.956,,1.27,
Fargo,46.897,-96.812,902,2003,9,15,14.697,,4.724,,0,
Fargo,46.897,-96.812,902,2003,9,16,20.23,,5.563,,0,
Fargo,46.897,-96.812,902,2003,9,17,18,,2.667,,1.524,
Fargo,46.897,-96.812,902,2003,9,18,9.625,,1.295,,8.128,
Fargo,46.897,-96.812,902,2003,9,19,12.345,,3.937,,0,
Fargo,46.897,-96.812,902,2003,9,20,16.495,,6.198,,0,
Fargo,46.897,-96.812,902,2003,9,21,13.615,,2.921,,0,
Fargo,46.897,-96.812,902,2003,9,22,10.267,,2.591,,1.524,
Fargo,46.897,-96.812,902,2003,9,23,13.546,,5.08,,0,
Fargo,46.897,-96.812,902,2003,9,24,7.334,,3.708,,0,
Fargo,46.897,-96.812,902,2003,9,25,6.394,,2.769,,0,
Fargo,46.897,-96.812,902,2003,9,26,12.265,,3.912,,0,
Fargo,46.897,-96.812,902,2003,9,27,7.953,,3.099,,0,
Fargo,46.897,-96.812,902,2003,9,28,6.404,,3.023,,0,
Fargo,46.897,-96.812,902,2003,9,29,5.973,,3.073,,0.254,
Fargo,46.897,-96.812,902,2003,9,30,3.491,,2.997,,0,
Fargo,46.897,-96.812,902,2003,10,1,1.15,,2.515,,0,
Fargo,46.897,-96.812,902,2003,10,2,8.549,,4.699,,0,
Fargo,46.897,-96.812,902,2003,10,3,12.31,,4.445,,0,
Fargo,46.897,-96.812,902,2003,10,4,12.722,,3.251,,0,
Fargo,46.897,-96.812,902,2003,10,5,16.635,,5.69,,0,
Fargo,46.897,-96.812,902,2003,10,6,17.79,,5.766,,0,
Fargo,46.897,-96.812,902,2003,10,7,19.225,,6.198,,0,
Fargo,46.897,-96.812,902,2003,10,8,22.61,,6.833,,0,
Fargo,46.897,-96.812,902,2003,10,9,21.925,,5.131,,0,
Fargo,46.897,-96.812,902,2003,10,10,22.205,,6.579,,0.254,
Fargo,46.897,-96.812,902,2003,10,11,11.995,,2.337,,21.082,
Fargo,46.897,-96.812,902,2003,10,12,9.709,,2.108,,0,
Fargo,46.897,-96.812,902,2003,10,13,10.268,,2.896,,0,
Fargo,46.897,-96.812,902,2003,10,14,7.429,,2.54,,0,
Fargo,46.897,-96.812,902,2003,10,15,3.422,,2.108,,0,
Fargo,46.897,-96.812,902,2003,10,16,5.329,,1.651,,0,
Fargo,46.897,-96.812,902,2003,10,17,7.582,,2.337,,0,
Fargo,46.897,-96.812,902,2003,10,18,12.25,,2.388,,0,
Fargo,46.897,-96.812,902,2003,10,19,17.946,,5.944,,0,
Fargo,46.897,-96.812,902,2003,10,20,13.979,,6.172,,0,
Fargo,46.897,-96.812,902,2003,10,21,11.056,,1.981,,0,
Fargo,46.897,-96.812,902,2003,10,22,12.474,,4.572,,0,
Fargo,46.897,-96.812,902,2003,10,23,6.072,,1.93,,0,
Fargo,46.897,-96.812,902,2003,10,24,9.892,,4.521,,0,
Fargo,46.897,-96.812,902,2003,10,25,1.837,,2.032,,0,
Fargo,46.897,-96.812,902,2003,10,26,1.574,,1.727,,0,
Fargo,46.897,-96.812,902,2003,10,27,3.231,,0.94,,5.842,
Fargo,46.897,-96.812,902,2003,10,28,1.241,,0.94,,0.508,
Fargo,46.897,-96.812,902,2003,10,29,-0.379,,0.406,,,M
Fargo,46.897,-96.812,902,2003,10,30,1.141,,0.229,,,M
Fargo,46.897,-96.812,902,2003,10,31,-3.552,,0.889,,,M
Fargo,46.897,-96.812,902,2003,11,1,-4.596,,0.965,,,M
Fargo,46.897,-96.812,902,2003,11,2,-1.969,,1.041,,,M
Fargo,46.897,-96.812,902,2003,11,3,-6.001,,0.965,,,M
Fargo,46.897,-96.812,902,2003,11,4,-4.213,,0.432,,,M
Fargo,46.897,-96.812,902,2003,11,5,-9.041,,0.787,,,M
Fargo,46.897,-96.812,902,2003,11,6,-9.831,,1.041,,,M
Fargo,46.897,-96.812,902,2003,11,7,-12.815,,0.584,,,M
Fargo,46.897,-96.812,902,2003,11,8,-11.352,,0.914,,,M
Fargo,46.897,-96.812,902,2003,11,9,-3.039,,0.864,,,M
Fargo,46.897,-96.812,902,2003,11,10,0.62,,0.178,,,M
Fargo,46.897,-96.812,902,2003,11,11,2.419,,0.584,,,M
Fargo,46.897,-96.812,902,2003,11,12,-2.438,,0.965,,,M
Fargo,46.897,-96.812,902,2003,11,13,-2.162,,1.575,,,M
Fargo,46.897,-96.812,902,2003,11,14,3.094,,0.914,,,M
Fargo,46.897,-96.812,902,2003,11,15,3.408,,0.203,,,M
Fargo,46.897,-96.812,902,2003,11,16,3.307,,0.051,,,M
Fargo,46.897,-96.812,902,2003,11,17,5.746,,1.041,,,M
Fargo,46.897,-96.812,902,2003,11,18,2.403,,0.889,,,M
Fargo,46.897,-96.812,902,2003,11,19,4.215,,1.448,,,M
Fargo,46.897,-96.812,902,2003,11,20,0.507,,1.854,,,M
Fargo,46.897,-96.812,902,2003,11,21,-7.971,,0.381,,,M
Fargo,46.897,-96.812,902,2003,11,22,-5.409,,0.94,,,M
Fargo,46.897,-96.812,902,2003,11,23,-9.975,,0.559,,,M
Fargo,46.897,-96.812,902,2003,11,24,-12.56,,0.711,,,M
Fargo,46.897,-96.812,902,2003,11,25,-6.242,,0.686,,,M
Fargo,46.897,-96.812,902,2003,11,26,-4.843,,0.864,,,M
Fargo,46.897,-96.812,902,2003,11,27,-6.716,,0.61,,,M
Fargo,46.897,-96.812,902,2003,11,28,-8.759,,0.584,,,M
Fargo,46.897,-96.812,902,2003,11,29,-1.291,,1.245,,,M
Fargo,46.897,-96.812,902,2003,11,30,0.146,,1.549,,,M
Fargo,46.897,-96.812,902,2003,12,1,-4.561,,1.499,,,M
Fargo,46.897,-96.812,902,2003,12,2,-3.903,,1.854,,,M
Fargo,46.897,-96.812,902,2003,12,3,-0.652,,1.168,,,M
Fargo,46.897,-96.812,902,2003,12,4,-1.771,,0.305,,,M
Fargo,46.897,-96.812,902,2003,12,5,-6.239,,0.406,,,M
Fargo,46.897,-96.812,902,2003,12,6,-4.724,,0.381,,,M
Fargo,46.897,-96.812,902,2003,12,7,-0.671,,0.457,,,M
Fargo,46.897,-96.812,902,2003,12,8,-5.426,,0.61,,,M
Fargo,46.897,-96.812,902,2003,12,9,-13.36,,0.305,,,M
Fargo,46.897,-96.812,902,2003,12,10,-16.735,,0.406,,,M
Fargo,46.897,-96.812,902,2003,12,11,-20.275,,0.254,,,M
Fargo,46.897,-96.812,902,2003,12,12,-12.185,,0.508,,,M
Fargo,46.897,-96.812,902,2003,12,13,-5.951,,0.432,,,M
Fargo,46.897,-96.812,902,2003,12,14,-6.121,,0.508,,,M
Fargo,46.897,-96.812,902,2003,12,15,-5.437,,0.254,,,M
Fargo,46.897,-96.812,902,2003,12,16,-11.45,,0.279,,,M
Fargo,46.897,-96.812,902,2003,12,17,-9.966,,0.254,,,M
Fargo,46.897,-96.812,902,2003,12,18,-5.588,,0.584,,,M
Fargo,46.897,-96.812,902,2003,12,19,-10.276,,0.279,,,M
Fargo,46.897,-96.812,902,2003,12,20,-2.855,,0.61,,,M
Fargo,46.897,-96.812,902,2003,12,21,-1.236,,0.508,,,M
Fargo,46.897,-96.812,902,2003,12,22,-2.702,,0.711,,,M
Fargo,46.897,-96.812,902,2003,12,23,-7.597,,0.051,,,M
Fargo,46.897,-96.812,902,2003,12,24,-6.047,,0.406,,,M
Fargo,46.897,-96.812,902,2003,12,25,-1.669,,0.965,,,M
Fargo,46.897,-96.812,902,2003,12,26,0.416,,0.66,,,M
Fargo,46.897,-96.812,902,2003,12,27,3.18,,0.229,,,M
Fargo,46.897,-96.812,902,2003,12,28,-1.973,,0.559,,,M
Fargo,46.897,-96.812,902,2003,12,29,-8.729,,0.381,,,M
Fargo,46.897,-96.812,902,2003,12,30,-12.25,,0.203,,,M
Fargo,46.897,-96.812,902,2003,12,31,-14.092,,0.66,,,M
Fargo,46.897,-96.812,902,2004,1,1,-5.208,,0.66,,,M
Fargo,46.897,-96.812,902,2004,1,2,-7.413,,0.914,,,M
Fargo,46.897,-96.812,902,2004,1,3,-19.045,,0.483,,,M
Fargo,46.897,-96.812,902,2004,1,4,-21.83,,0.254,,,M
Fargo,46.897,-96.812,902,2004,1,5,-23.63,,0.406,,,M
Fargo,46.897,-96.812,902,2004,1,6,-15.865,,0.635,,,M
Fargo,46.897,-96.812,902,2004,1,7,-14.545,,0.356,,,M
Fargo,46.897,-96.812,902,2004,1,8,-13.164,,0.483,,,M
Fargo,46.897,-96.812,902,2004,1,9,-7.811,,0.584,,,M
Fargo,46.897,-96.812,902,2004,1,10,-4.532,,0.229,,,M
Fargo,46.897,-96.812,902,2004,1,11,-6.939,,0.305,,,M
Fargo,46.897,-96.812,902,2004,1,12,-5.055,,0.711,,,M
Fargo,46.897,-96.812,902,2004,1,13,-11.231,,0.813,,,M
Fargo,46.897,-96.812,902,2004,1,14,-7.616,,1.346,,,M
Fargo,46.897,-96.812,902,2004,1,15,-8.342,,1.092,,,M
Fargo,46.897,-96.812,902,2004,1,16,-3.744,,0.762,,,M
Fargo,46.897,-96.812,902,2004,1,17,-13.272,,1.295,,,M
Fargo,46.897,-96.812,902,2004,1,18,-23.28,,0.33,,,M
Fargo,46.897,-96.812,902,2004,1,19,-18.49,,0.381,,,M
Fargo,46.897,-96.812,902,2004,1,20,-10.371,,0.686,,,M
Fargo,46.897,-96.812,902,2004,1,21,-12.406,,1.702,,,M
Fargo,46.897,-96.812,902,2004,1,22,-19.533,,0.533,,,M
Fargo,46.897,-96.812,902,2004,1,23,-17,,0.533,,,M
Fargo,46.897,-96.812,902,2004,1,24,-19.66,,0.406,,,M
Fargo,46.897,-96.812,902,2004,1,25,-11.43,,0.279,,,M
Fargo,46.897,-96.812,902,2004,1,26,-19.32,,0.508,,,M
Fargo,46.897,-96.812,902,2004,1,27,-27.535,,0.178,,,M
Fargo,46.897,-96.812,902,2004,1,28,-29.77,,0.203,,,M
Fargo,46.897,-96.812,902,2004,1,29,-32.445,,0.127,,,M
Fargo,46.897,-96.812,902,2004,1,30,-33.02,,0.076,,,M
Fargo,46.897,-96.812,902,2004,1,31,-23.895,,0.254,,,M
Fargo,46.897,-96.812,902,2004,2,1,-19.675,,0.203,,,M
Fargo,46.897,-96.812,902,2004,2,2,-20.805,,0.229,,,M
Fargo,46.897,-96.812,902,2004,2,3,-24.675,,0.229,,,M
Fargo,46.897,-96.812,902,2004,2,4,-17.875,,1.041,,,M
Fargo,46.897,-96.812,902,2004,2,5,-7.574,,0.508,,,M
Fargo,46.897,-96.812,902,2004,2,6,-15.495,,0.635,,,M
Fargo,46.897,-96.812,902,2004,2,7,-19.78,,0.381,,,M
Fargo,46.897,-96.812,902,2004,2,8,-9.124,,0.838,,,M
Fargo,46.897,-96.812,902,2004,2,9,-8.457,,0.762,,,M
Fargo,46.897,-96.812,902,2004,2,10,-13.296,,0.762,,,M
Fargo,46.897,-96.812,902,2004,2,11,-12.587,,0.711,,,M
Fargo,46.897,-96.812,902,2004,2,12,-15.725,,1.041,,,M
Fargo,46.897,-96.812,902,2004,2,13,-8.731,,1.473,,,M
Fargo,46.897,-96.812,902,2004,2,14,-19.92,,0.457,,,M
Fargo,46.897,-96.812,902,2004,2,15,-19.75,,0.635,,,M
Fargo,46.897,-96.812,902,2004,2,16,-10.652,,1.067,,,M
Fargo,46.897,-96.812,902,2004,2,17,-11.723,,0.94,,,M
Fargo,46.897,-96.812,902,2004,2,18,-1.459,,1.016,,,M
Fargo,46.897,-96.812,902,2004,2,19,1.62,,0.533,,,M
Fargo,46.897,-96.812,902,2004,2,20,-3.021,,0.61,,,M
Fargo,46.897,-96.812,902,2004,2,21,-5.644,,0.965,,,M
Fargo,46.897,-96.812,902,2004,2,22,-2.607,,0.635,,,M
Fargo,46.897,-96.812,902,2004,2,23,-2.573,,0.584,,,M
Fargo,46.897,-96.812,902,2004,2,24,-2.148,,0.61,,,M
Fargo,46.897,-96.812,902,2004,2,25,-1.122,,1.067,,,M
Fargo,46.897,-96.812,902,2004,2,26,0.687,,1.651,,,M
Fargo,46.897,-96.812,902,2004,2,27,2.848,,1.778,,,M
Fargo,46.897,-96.812,902,2004,2,28,1.786,,0.889,,,M
Fargo,46.897,-96.812,902,2004,2,29,0.733,,0.127,,,M
Fargo,46.897,-96.812,902,2004,3,1,0.164,,0.152,,,M
Fargo,46.897,-96.812,902,2004,3,2,-1.533,,0.762,,,M
Fargo,46.897,-96.812,902,2004,3,3,-7.114,,0.787,,,M
Fargo,46.897,-96.812,902,2004,3,4,-8.715,,0.762,,,M
Fargo,46.897,-96.812,902,2004,3,5,-3.596,,0.686,,,M
Fargo,46.897,-96.812,902,2004,3,6,-3.509,,1.168,,,M
Fargo,46.897,-96.812,902,2004,3,7,-3.563,,1.626,,,M
Fargo,46.897,-96.812,902,2004,3,8,-1.137,,2.007,,,M
Fargo,46.897,-96.812,902,2004,3,9,2.411,,2.362,,,M
Fargo,46.897,-96.812,902,2004,3,10,-5.219,,2.007,,,M
Fargo,46.897,-96.812,902,2004,3,11,-14.23,,1.067,,,M
Fargo,46.897,-96.812,902,2004,3,12,-5.093,,2.032,,,M
Fargo,46.897,-96.812,902,2004,3,13,0.983,,2.083,,,M
Fargo,46.897,-96.812,902,2004,3,14,-3.238,,1.676,,,M
Fargo,46.897,-96.812,902,2004,3,15,-3.18,,1.829,,,M
Fargo,46.897,-96.812,902,2004,3,16,-3.127,,0.813,,,M
Fargo,46.897,-96.812,902,2004,3,17,-1.918,,1.448,,,M
Fargo,46.897,-96.812,902,2004,3,18,0.99,,1.753,,,M
Fargo,46.897,-96.812,902,2004,3,19,7.154,,3.835,,,M
Fargo,46.897,-96.812,902,2004,3,20,-2.602,,2.464,,,M
Fargo,46.897,-96.812,902,2004,3,21,-8.292,,1.346,,,M
Fargo,46.897,-96.812,902,2004,3,22,0.42,,3.099,,,M
Fargo,46.897,-96.812,902,2004,3,23,2.003,,3.2,,,M
Fargo,46.897,-96.812,902,2004,3,24,7.439,,3.048,,,M
Fargo,46.897,-96.812,902,2004,3,25,8.843,,2.921,,,M
Fargo,46.897,-96.812,902,2004,3,26,3.622,,2.261,,,M
Fargo,46.897,-96.812,902,2004,3,27,11.007,,1.143,,,M
Fargo,46.897,-96.812,902,2004,3,28,6.172,,1.956,,,M
Fargo,46.897,-96.812,902,2004,3,29,0.781,,1.981,,,M
Fargo,46.897,-96.812,902,2004,3,30,0.741,,2.921,,,M
Fargo,46.897,-96.812,902,2004,3,31,4.394,,4.191,,,M
Fargo,46.897,-96.812,902,2004,4,1,7.539,,5.893,,0,
Fargo,46.897,-96.812,902,2004,4,2,6.359,,4.801,,0,
Fargo,46.897,-96.812,902,2004,4,3,3.443,,4.572,,0,
Fargo,46.897,-96.812,902,2004,4,4,4.284,,5.69,,0,
Fargo,46.897,-96.812,902,2004,4,5,13.609,,7.747,,0,
Fargo,46.897,-96.812,902,2004,4,6,9.599,,5.232,,0,
Fargo,46.897,-96.812,902,2004,4,7,8.804,,5.359,,0,
Fargo,46.897,-96.812,902,2004,4,8,1.399,,4.115,,0,
Fargo,46.897,-96.812,902,2004,4,9,0.224,,2.21,,0,
Fargo,46.897,-96.812,902,2004,4,10,-2.321,,3.708,,0,
