"","X.U.FEFF.month","day","year","days","avg.temp","penman.pet","rainfall","discharge","discharge.1","snow.depth","soil.5","soil.10","soil.20","soil.30","soil.40","soil.50","soil.60","soil.80","soil.100","soil.125","soil.150","soil.175","soil.200","soil.225","date","top.soil.temp","ConsecutiveDaysofLessDischarge","SizeOfEachLossInDisccharge","SizeOfDischargeByDay","AvgLossInDischargeForEachRecession","RecessionDay","Spring","Summer","HighTemp","HighSnowFallWinterPrior","HighRainfall","HighSoilTemp","discharge.mm.day","season","loss.discharge"
"250",6,8,2015,159,20.015,6.452,3,10400,10400,0,21.48416667,19.7975,17.75791667,15.9275,14.50208333,13.32958333,12.34416667,10.93125,9.99875,8.86875,7.862458333,7.10025,11.50153846,11.21230769,"6/8/2015",18.74177084,3,-3900,-500,-1300,0,1,0,0,0,0,0,0.409344,1,-0.01968
"251",6,9,2015,160,21.47,7.544,0,11300,11300,0,22.65208333,20.9225,18.61875,16.61791667,15.09583333,13.82416667,12.77541667,11.22916667,10.19375,9.004166667,7.982125,7.189958333,11.50153846,11.21230769,"6/9/2015",19.7028125,0,0,0,0,0,1,0,0,0,0,0,0.444768,1,0
"252",6,10,2015,161,16.875,4.699,0,11300,11300,0,20.07541667,19.00958333,17.88916667,16.6075,15.35916667,14.18208333,13.1,11.48708333,10.38333333,9.147083333,8.065166667,7.248416667,11.50153846,11.21230769,"6/10/2015",18.39541667,0,0,0,0,0,1,0,0,0,0,0,0.444768,1,0
"253",6,11,2015,162,21.08,5.359,0,10600,10600,0,21.74708333,19.94875,18.075,16.52666667,15.32958333,14.25583333,13.29166667,11.7475,10.67791667,9.369583333,8.249708333,7.386166667,11.50153846,11.21230769,"6/11/2015",19.074375,1,-700,-700,0,1,1,0,0,0,0,0,0.417216,1,-0.027552
"254",6,12,2015,163,21.15,8.788,0,9920,9920,0,21.85333333,20.03041667,18.06958333,16.61083333,15.44625,14.39666667,13.44625,11.93833333,10.87458333,9.555,8.388333333,7.495875,11.50153846,11.21230769,"6/12/2015",19.14104167,2,-1380,-680,0,1,1,0,0,0,0,0,0.3904512,1,-0.0267648
"255",6,13,2015,164,22.275,7.341,0,9260,9260,0,22.59791667,20.76708333,18.48541667,16.86458333,15.6425,14.55541667,13.6175,12.12,11.01625,9.6875,8.516666667,7.588375,11.50153846,11.21230769,"6/13/2015",19.67875,3,-2040,-660,0,1,1,0,0,0,0,0,0.3644736,1,-0.0259776
"256",6,14,2015,165,18.83,3.607,2.5,8770,8770,0,19.43708333,18.99625,18.20833333,16.96875,15.90375,14.81541667,13.88916667,12.33625,11.24833333,9.886666667,8.724166667,7.753916667,11.50153846,11.21230769,"6/14/2015",18.40260417,4,-2530,-490,0,1,1,0,0,0,0,0,0.3451872,1,-0.0192864
"257",6,15,2015,166,13.663,5.258,0,8240,8240,0,18.81875,18.06166667,17.31291667,16.43125,15.58583333,14.73166667,13.89916667,12.47958333,11.41875,10.06,8.82875,7.854166667,11.50153846,11.21230769,"6/15/2015",17.65614584,5,-3060,-530,0,1,1,0,0,0,0,0,0.3243264,1,-0.0208608
"258",6,16,2015,167,10.816,2.54,0.3,7840,7840,0,14.16333333,14.56541667,15.23333333,15.27708333,14.95666667,14.37791667,13.73416667,12.4725,11.42875,10.09166667,8.8825,7.878875,11.50153846,11.21230769,"6/16/2015",14.80979167,6,-3460,-400,0,1,1,0,0,0,0,0,0.3085824,1,-0.015744
"259",6,17,2015,168,14.973,4.851,0.3,7450,7450,0,18.56708333,17.09708333,15.63583333,14.85,14.39041667,13.94416667,13.46375,12.45666667,11.58166667,10.30958333,9.091666667,8.082875,11.50153846,11.21230769,"6/17/2015",16.5375,7,-3850,-390,0,1,1,0,0,0,0,0,0.293232,1,-0.0153504
"260",6,18,2015,169,15.535,5.486,0.8,7060,7060,0,19.66208333,18.36708333,16.81833333,15.61583333,14.74916667,14.02375,13.41333333,12.40541667,11.61458333,10.42916667,9.242916667,8.235416667,11.50153846,11.21230769,"6/18/2015",17.61583333,8,-4240,-390,0,1,1,0,0,0,0,0,0.2778816,1,-0.0153504
"261",6,19,2015,170,19.01,5.461,4.8,6850,6850,0,18.80875,17.8075,16.51208333,15.52708333,14.8,14.08291667,13.45375,12.37166667,11.55833333,10.41666667,9.295,8.288333333,11.50153846,11.21230769,"6/19/2015",17.16385417,9,-4450,-210,0,1,1,0,0,0,0,0,0.269616,1,-0.0082656
"262",6,20,2015,171,17.6,2.718,0,6430,6430,0,19.1675,18.37166667,17.20041667,16.00833333,15.10208333,14.27625,13.60666667,12.49125,11.62666667,10.49208333,9.394583333,8.402916667,11.50153846,11.21230769,"6/20/2015",17.68697917,10,-4870,-420,0,1,1,0,0,0,0,0,0.2530848,1,-0.0165312
"263",6,21,2015,172,20.015,6.655,6.4,6160,6160,0,22.19208333,20.14125,17.71333333,16.22833333,15.20708333,14.40791667,13.66875,12.54208333,11.72791667,10.61666667,9.474166667,8.516666667,11.50153846,11.21230769,"6/21/2015",19.06875,11,-5140,-270,-467.2727273,1,1,0,0,0,0,0,0.2424576,1,-0.0106272
"264",6,22,2015,173,17.595,4.597,2.8,6180,6180,0,20.74666667,19.86375,18.40833333,16.87125,15.72,14.73833333,13.93166667,12.68666667,11.78333333,10.64875,9.557916667,8.590416667,11.50153846,11.21230769,"6/22/2015",18.9725,0,0,0,0,0,1,0,0,0,0,0,0.2432448,1,0
"265",6,23,2015,174,18.83,6.274,0,6500,6500,0,21.455,20.01833333,18.34166667,16.96666667,15.90583333,14.9725,14.14,12.84291667,11.92875,10.77,9.65,8.689166667,11.50153846,11.21230769,"6/23/2015",19.19541667,0,0,0,0,0,1,0,0,0,0,0,0.25584,1,0
"266",6,24,2015,175,20.295,3.886,3.6,6840,6840,0,20.85458333,19.94125,18.67791667,17.29833333,16.17458333,15.17125,14.31833333,12.985,12.02291667,10.81666667,9.6925,8.716666667,11.50153846,11.21230769,"6/24/2015",19.19302083,0,0,0,0,0,1,0,0,0,0,0,0.2692224,1,0
"267",6,25,2015,176,19.45,5.842,0,7490,7490,0,22.45458333,20.61333333,18.74708333,17.32791667,16.25333333,15.34583333,14.48208333,13.1475,12.2475,11.02958333,9.85,8.876666667,11.50153846,11.21230769,"6/25/2015",19.78572917,0,0,0,0,0,1,0,0,0,0,0,0.2948064,1,0
"268",6,26,2015,177,20.92,6.096,0,7720,7720,0,22.8275,21.08791667,19.18,17.66291667,16.51916667,15.53166667,14.63958333,13.27666667,12.36708333,11.1325,9.947916667,8.959166667,11.50153846,11.21230769,"6/26/2015",20.18958334,0,0,0,0,0,1,0,0,0,0,0,0.3038592,1,0
"269",6,27,2015,178,21.585,4.674,2.8,7330,7330,0,21.26791667,20.43166667,19.09458333,17.76666667,16.70666667,15.70708333,14.84,13.435,12.435,11.16708333,10.00041667,8.989166667,11.50153846,11.21230769,"6/27/2015",19.64020834,1,-390,-390,0,1,1,0,0,0,0,0,0.2885088,1,-0.0153504
"270",6,28,2015,179,20.62,5.918,0,6920,6920,0,23.33166667,21.61875,19.4875,17.86791667,16.74208333,15.81,14.9475,13.58333333,12.59916667,11.32666667,10.11125,9.10375,11.50153846,11.21230769,"6/28/2015",20.57645834,2,-800,-410,0,1,1,0,0,0,0,0,0.2723712,1,-0.0161376
"271",6,29,2015,180,20.245,3.632,0,6510,6510,0,21.59125,20.72333333,19.47375,18.15833333,17.07625,16.05958333,15.17916667,13.75708333,12.65916667,11.37375,10.18333333,9.15875,11.50153846,11.21230769,"6/29/2015",19.98666667,3,-1210,-410,0,1,1,0,0,0,0,0,0.2562336,1,-0.0161376
"272",6,30,2015,181,18.21,3.378,0,6290,6290,0,20.47083333,19.65125,18.70458333,17.72291667,16.9125,16.0525,15.27416667,13.88833333,12.81291667,11.49291667,10.29666667,9.246666667,11.50153846,11.21230769,"6/30/2015",19.13739583,4,-1430,-220,0,1,1,0,0,0,0,0,0.2475744,1,-0.0086592
"273",7,1,2015,182,19.345,4.699,0,6270,6270,0,22.09708333,20.60333333,18.90416667,17.66666667,16.77375,15.97208333,15.22083333,13.94333333,12.95125,11.65041667,10.4075,9.357916667,11.50153846,11.21230769,"7/1/2015",19.8178125,5,-1450,-20,0,1,1,0,0,0,0,0,0.2467872,1,-0.0007872
"274",7,2,2015,183,20.17,4.521,0,6260,6260,0,21.81916667,20.72708333,19.11833333,17.83125,16.8875,16.03041667,15.27291667,14.00041667,12.99458333,11.70708333,10.4875,9.422083333,11.50153846,11.21230769,"7/2/2015",19.87395833,6,-1460,-10,0,1,1,0,0,0,0,0,0.2463936,1,-0.0003936
"275",7,3,2015,184,20.865,4.318,0,6230,6230,0,22.90708333,21.43083333,19.5975,18.11458333,17.07625,16.18041667,15.39291667,14.10416667,13.12,11.84791667,10.62041667,9.556666667,11.50153846,11.21230769,"7/3/2015",20.5125,7,-1490,-30,0,1,1,0,0,0,0,0,0.2452128,1,-0.0011808
"276",7,4,2015,185,21.59,5.715,0,5990,5990,0,23.25375,21.73125,19.61708333,18.15041667,17.15208333,16.26041667,15.46375,14.1475,13.17375,11.90375,10.69125,9.624166667,11.50153846,11.21230769,"7/4/2015",20.688125,8,-1730,-240,0,1,1,0,0,0,0,0,0.2357664,1,-0.0094464
"277",7,5,2015,186,20.6,2.718,43.2,5850,5850,0,21.54708333,21.12583333,20.10125,18.64833333,17.53416667,16.52708333,15.69416667,14.31583333,13.27958333,11.9875,10.79291667,9.712083333,11.50153846,11.21230769,"7/5/2015",20.355625,9,-1870,-140,0,1,1,0,0,0,0,0,0.230256,1,-0.0055104
"278",7,6,2015,187,13.264,4.648,0,5600,5600,0,20.61208333,20.175,19.61791667,18.53291667,17.57125,16.66291667,15.85916667,14.47833333,13.40791667,12.095,10.87708333,9.8,11.50153846,11.21230769,"7/6/2015",19.73447917,10,-2120,-250,-212,1,1,0,0,0,0,0,0.220416,1,-0.00984
"279",7,7,2015,188,14.338,6.147,0,5610,5610,0,19.52625,18.59208333,18.07958333,17.62041667,17.06958333,16.455,15.75208333,14.49125,13.52708333,12.22666667,10.95708333,9.885,11.50153846,11.21230769,"7/7/2015",18.45458333,0,0,0,0,0,1,0,0,0,0,0,0.2208096,1,0
"280",7,8,2015,189,18.265,4.343,2,5210,5210,0,19.76583333,19.12375,18.36666667,17.53291667,16.87375,16.22416667,15.62541667,14.49041667,13.54958333,12.26875,11.04583333,9.952916667,11.50153846,11.21230769,"7/8/2015",18.69729167,1,-400,-400,0,1,1,0,0,0,0,0,0.2050656,1,-0.015744
"281",7,9,2015,190,18.56,5.867,0,4920,4920,0,21.86458333,20.31625,18.80458333,17.68041667,16.88041667,16.19583333,15.565,14.4675,13.61125,12.38458333,11.155,10.07125,11.50153846,11.21230769,"7/9/2015",19.66645833,2,-690,-290,0,1,1,0,0,0,0,0,0.1936512,1,-0.0114144
"282",7,10,2015,191,21.07,6.756,0,4680,4680,0,23.65541667,21.93333333,19.90458333,18.35125,17.2625,16.38958333,15.65083333,14.48083333,13.65,12.45,11.24125,10.15541667,11.50153846,11.21230769,"7/10/2015",20.96114583,3,-930,-240,0,1,1,0,0,0,0,0,0.1842048,1,-0.0094464
"283",7,11,2015,192,23.94,5.461,0,4490,4490,0,24.35208333,22.87458333,20.83208333,19.06,17.80583333,16.76291667,15.92583333,14.60958333,13.68291667,12.46791667,11.30208333,10.21958333,11.50153846,11.21230769,"7/11/2015",21.7796875,4,-1120,-190,0,1,1,0,0,0,0,0,0.1767264,1,-0.0074784
"284",7,12,2015,193,24.45,4.826,20.8,4350,4350,0,24.4675,23.26916667,21.48166667,19.6275,18.26541667,17.14375,16.2075,14.765,13.78291667,12.53333333,11.34541667,10.27041667,11.50153846,11.21230769,"7/12/2015",22.21145834,5,-1260,-140,0,1,1,0,0,0,0,0,0.171216,1,-0.0055104
"285",7,13,2015,194,23.13,3.835,0,3940,3940,0,23.61541667,22.78958333,21.4825,19.90625,18.63208333,17.52416667,16.54041667,15.0075,13.93,12.63125,11.41416667,10.34333333,11.50153846,11.21230769,"7/13/2015",21.9484375,6,-1670,-410,0,1,1,0,0,0,0,0,0.1550784,1,-0.0161376
"286",7,14,2015,195,23.635,4.674,17.8,3710,3710,0,24.34583333,23.07708333,21.57,20.01208333,18.78375,17.735,16.76666667,15.22708333,14.12875,12.77375,11.51,10.43083333,11.50153846,11.21230769,"7/14/2015",22.25125,7,-1900,-230,-271.4285714,1,1,0,0,0,0,0,0.1460256,1,-0.0090528
"287",7,15,2015,196,23.265,3.124,0,3950,3950,0,22.92625,22.3775,21.39583333,20.07125,18.95,17.90833333,16.97333333,15.41958333,14.23958333,12.83916667,11.57125,10.46791667,11.50153846,11.21230769,"7/15/2015",21.69270833,0,0,0,0,0,1,0,0,0,0,0,0.155472,1,0
"288",7,16,2015,197,22.065,2.286,4.1,3850,3850,0,22.37625,21.99958333,21.18833333,19.99041667,18.98541667,18.01375,17.14458333,15.62,14.39708333,12.96375,11.67875,10.55166667,11.50153846,11.21230769,"7/16/2015",21.38864583,1,-100,-100,-100,0,0,1,0,0,0,0,0.151536,2,-0.003936
"289",7,17,2015,198,21.185,2.565,7.6,4180,4180,0,21.28916667,20.94708333,20.45125,19.62916667,18.79,17.9725,17.1425,15.72166667,14.55541667,13.12375,11.77458333,10.64291667,11.50153846,11.21230769,"7/17/2015",20.57916667,0,0,0,0,0,0,1,0,0,0,0,0.1645248,2,0
"290",7,18,2015,199,18.05,4.547,0,5190,5190,0,20.57,20.45333333,20.0025,19.26333333,18.535,17.82,17.08666667,15.77458333,14.67666667,13.25666667,11.90416667,10.75416667,11.50153846,11.21230769,"7/18/2015",20.07229167,0,0,0,0,0,0,1,0,0,0,0,0.2042784,2,0
"291",7,19,2015,200,21.275,7.036,0,6630,6630,0,22.94291667,21.74375,20.22,19.16583333,18.34916667,17.66458333,16.97333333,15.76875,14.74166667,13.36541667,12.00958333,10.8575,11.50153846,11.21230769,"7/19/2015",21.018125,0,0,0,0,0,0,1,0,0,0,0,0.2609568,2,0
"292",7,20,2015,201,18.96,5.08,0,6850,6850,0,22.515,21.60125,20.60833333,19.54291667,18.59708333,17.77958333,17.02375,15.78583333,14.8025,13.46375,12.1325,10.97666667,11.50153846,11.21230769,"7/20/2015",21.066875,0,0,0,0,0,0,1,0,0,0,0,0.269616,2,0
"293",7,21,2015,202,19.145,4.394,0,6290,6290,0,22.21833333,21.01958333,20.01125,19.19958333,18.44041667,17.74,17.005,15.77708333,14.8375,13.52,12.1925,11.04458333,11.50153846,11.21230769,"7/21/2015",20.6121875,1,-560,-560,0,1,0,1,0,0,0,0,0.2475744,2,-0.0220416
"294",7,22,2015,203,22.685,5.588,0,5690,5690,0,24.69666667,23.07208333,21.03833333,19.58125,18.55666667,17.73291667,16.99666667,15.78291667,14.85625,13.55541667,12.26458333,11.115,11.50153846,11.21230769,"7/22/2015",22.09708333,2,-1160,-600,0,1,0,1,0,0,0,0,0.2239584,2,-0.023616
"295",7,23,2015,204,24.585,5.842,25.4,5150,5150,0,25.5125,24.03375,21.92958333,20.26916667,19.04666667,18.04875,17.20333333,15.87666667,14.89208333,13.59083333,12.3225,11.17541667,11.50153846,11.21230769,"7/23/2015",22.93625,3,-1700,-540,0,1,0,1,0,0,0,0,0.202704,2,-0.0212544
"296",7,24,2015,205,22.88,5.207,2,4960,4960,0,24.67708333,23.42041667,21.99541667,20.63125,19.47583333,18.44333333,17.52041667,16.07916667,15.04291667,13.71625,12.425,11.28833333,11.50153846,11.21230769,"7/24/2015",22.68104167,4,-1890,-190,0,1,0,1,0,0,0,0,0.1952256,2,-0.0074784
"297",7,25,2015,206,23.365,4.928,0.8,4860,4860,0,24.21166667,23.16625,21.87958333,20.64458333,19.61458333,18.62583333,17.73375,16.23875,15.1475,13.7625,12.47958333,11.32416667,11.50153846,11.21230769,"7/25/2015",22.47552083,5,-1990,-100,-398,1,0,1,0,0,0,0,0.1912896,2,-0.003936
"298",7,26,2015,207,23.6,5.74,0,5210,5210,0,25.35416667,24.00583333,22.47583333,21.03916667,19.87208333,18.83583333,17.91875,16.42833333,15.3225,13.89958333,12.57,11.40916667,11.50153846,11.21230769,"7/26/2015",23.21875,0,0,0,0,0,0,1,0,0,0,0,0.2050656,2,0
"299",7,27,2015,208,23.78,4.902,0,5430,5430,0,24.91958333,23.73833333,22.33208333,21.07166667,19.99375,18.99791667,18.0775,16.56833333,15.43208333,13.99125,12.63791667,11.46375,11.50153846,11.21230769,"7/27/2015",23.01541667,0,0,0,0,0,0,1,0,0,0,0,0.2137248,2,0
"300",7,28,2015,209,21.915,6.909,2,5430,5430,0,23.63833333,23.07916667,22.35208333,21.24708333,20.17125,19.16208333,18.24833333,16.73541667,15.53708333,14.07166667,12.70916667,11.52208333,11.50153846,11.21230769,"7/28/2015",22.57916667,0,0,0,0,0,0,1,0,0,0,0,0.2137248,2,0
"301",7,29,2015,210,22.34,8.661,0,5040,5040,0,22.08083333,21.42291667,20.82125,20.35958333,19.76708333,19.06,18.30583333,16.89458333,15.69583333,14.21583333,12.83291667,11.6375,11.50153846,11.21230769,"7/29/2015",21.17114583,1,-390,-390,0,1,0,1,0,0,0,0,0.1983744,2,-0.0153504
"302",7,30,2015,211,22.055,8.23,0,4700,4700,0,22.52666667,21.78083333,20.82208333,20.07708333,19.40708333,18.76416667,18.105,16.86708333,15.77833333,14.3275,12.92791667,11.72333333,11.50153846,11.21230769,"7/30/2015",21.30166667,2,-730,-340,0,1,0,1,0,0,0,0,0.184992,2,-0.0133824
"303",7,31,2015,212,21.105,7.823,0,4390,4390,0,22.12375,21.53625,20.6925,19.9875,19.30916667,18.66958333,18.01333333,16.84708333,15.83333333,14.43541667,13.04208333,11.83666667,11.50153846,11.21230769,"7/31/2015",21.085,3,-1040,-310,0,1,0,1,0,0,0,0,0.1727904,2,-0.0122016
"304",8,1,2015,213,20.75,6.096,0,3950,3950,0,22.41,21.45208333,20.44916667,19.74166667,19.11125,18.50833333,17.88,16.75875,15.83208333,14.47916667,13.10708333,11.905,11.50153846,11.21230769,"8/1/2015",21.01322917,4,-1480,-440,0,1,0,1,0,0,0,0,0.155472,2,-0.0173184
"305",8,2,2015,214,19.135,6.756,0.5,3560,3560,0,22.51458333,21.87416667,21.03791667,20.07125,19.245,18.53041667,17.88166667,16.77333333,15.84083333,14.52375,13.18875,11.99166667,11.50153846,11.21230769,"8/2/2015",21.37447917,5,-1870,-390,0,1,0,1,0,0,0,0,0.1401216,2,-0.0153504
"306",8,3,2015,215,17.625,6.502,0,3370,3370,0,20.39041667,20.13125,19.9725,19.54375,19.00791667,18.45125,17.83375,16.74208333,15.83083333,14.55291667,13.2275,12.05333333,11.50153846,11.21230769,"8/3/2015",20.00947917,6,-2060,-190,0,1,0,1,0,0,0,0,0.1326432,2,-0.0074784
"307",8,4,2015,216,17.49,5.588,0,3180,3180,0,20.35625,19.93541667,19.55333333,19.14125,18.67083333,18.20708333,17.66458333,16.68375,15.82791667,14.58666667,13.28208333,12.12208333,11.50153846,11.21230769,"8/4/2015",19.7465625,7,-2250,-190,0,1,0,1,0,0,0,0,0.1251648,2,-0.0074784
"308",8,5,2015,217,18.755,4.674,0,3120,3120,0,20.29041667,19.73166667,19.10416667,18.725,18.33958333,17.89625,17.4175,16.49041667,15.68416667,14.48666667,13.25333333,12.0975,11.50153846,11.21230769,"8/5/2015",19.4628125,8,-2310,-60,0,1,0,1,0,0,0,0,0.1228032,2,-0.0023616
"309",8,6,2015,218,22.185,4.14,0,3000,3000,0,22.5675,21.63333333,20.11708333,19.06291667,18.34916667,17.80666667,17.33166667,16.45958333,15.66125,14.50875,13.31208333,12.17541667,11.50153846,11.21230769,"8/6/2015",20.84520833,9,-2430,-120,0,1,0,1,0,0,0,0,0.11808,2,-0.0047232
"310",8,7,2015,219,21.92,5.715,0,2780,2780,0,23.23166667,21.92125,20.41708333,19.355,18.5325,17.90666667,17.31916667,16.37416667,15.64458333,14.54041667,13.35375,12.24916667,11.50153846,11.21230769,"8/7/2015",21.23125,10,-2650,-220,0,1,0,1,0,0,0,0,0.1094208,2,-0.0086592
"311",8,8,2015,220,21.15,6.35,0,2740,2740,0,22.65083333,21.71833333,20.54583333,19.56375,18.7,18.03458333,17.40916667,16.42041667,15.65958333,14.5625,13.3925,12.31541667,11.50153846,11.21230769,"8/8/2015",21.1196875,11,-2690,-40,-244.5454545,1,0,1,0,0,0,0,0.1078464,2,-0.0015744
"312",8,9,2015,221,19.695,5.309,0,2810,2810,0,22.19958333,21.47208333,20.30833333,19.42583333,18.66541667,18.03541667,17.44875,16.45666667,15.66916667,14.5525,13.41583333,12.345,11.50153846,11.21230769,"8/9/2015",20.85145833,0,0,0,0,0,0,1,0,0,0,0,0.1106016,2,0
"313",8,10,2015,222,20.54,5.817,0,3000,3000,0,21.98625,21.33166667,20.2875,19.40166667,18.63875,18.02041667,17.45125,16.47666667,15.69166667,14.5725,13.44041667,12.38125,11.50153846,11.21230769,"8/10/2015",20.75177084,0,0,0,0,0,0,1,0,0,0,0,0.11808,2,0
"314",8,11,2015,223,21.515,6.477,0,2940,2940,0,22.79958333,21.6425,20.14333333,19.24541667,18.50875,17.92166667,17.36041667,16.39708333,15.63708333,14.54333333,13.42041667,12.38,11.50153846,11.21230769,"8/11/2015",20.95770833,1,-60,-60,0,1,0,1,0,0,0,0,0.1157184,2,-0.0023616
"315",8,12,2015,224,24.865,7.214,0,2650,2650,0,24.50208333,23.18375,20.98916667,19.65,18.67166667,17.96958333,17.38958333,16.42375,15.62541667,14.535,13.44,12.4025,11.50153846,11.21230769,"8/12/2015",22.08125,2,-350,-290,0,1,0,1,0,0,0,0,0.104304,2,-0.0114144
"316",8,13,2015,225,26.635,5.613,0,2350,2350,0,25.24125,23.82458333,21.77708333,20.24083333,19.03916667,18.18541667,17.51541667,16.45458333,15.65875,14.56416667,13.47833333,12.445,11.50153846,11.21230769,"8/13/2015",22.7709375,3,-650,-300,0,1,0,1,0,0,0,0,0.092496,2,-0.011808
"317",8,14,2015,226,26.335,6.223,0,2120,2120,0,26.47333333,24.70125,22.2725,20.60291667,19.32666667,18.415,17.69333333,16.54625,15.6925,14.57625,13.49041667,12.46833333,11.50153846,11.21230769,"8/14/2015",23.5125,4,-880,-230,0,1,0,1,0,0,0,0,0.0834432,2,-0.0090528
"318",8,15,2015,227,28.745,7.849,0,2040,2040,0,27.60541667,25.81666667,23.13375,21.27333333,19.79583333,18.74541667,17.93583333,16.68875,15.74583333,14.59416667,13.50083333,12.48541667,11.50153846,11.21230769,"8/15/2015",24.45729167,5,-960,-80,0,1,0,1,0,0,0,0,0.0802944,2,-0.0031488
"319",8,16,2015,228,18.785,6.96,0,2010,2010,0,22.25708333,22.25208333,21.91541667,20.97916667,19.92125,18.97791667,18.20916667,16.88833333,15.84833333,14.63416667,13.5375,12.50958333,11.50153846,11.21230769,"8/16/2015",21.8509375,6,-990,-30,-165,1,0,1,0,0,0,0,0.0791136,2,-0.0011808
"320",8,17,2015,229,16.064,3.251,0,2020,2020,0,18.47208333,18.9125,19.42958333,19.46416667,19.15083333,18.645,18.09083333,16.95083333,15.97708333,14.7225,13.57583333,12.53708333,11.50153846,11.21230769,"8/17/2015",19.06958333,0,0,0,0,0,0,1,0,0,0,0,0.0795072,2,0
"321",8,18,2015,230,15.155,2.845,0,1940,1940,0,16.5625,17.2175,17.87625,18.19666667,18.2425,18.01125,17.69416667,16.8275,15.90333333,14.69541667,13.57083333,12.525,11.50153846,11.21230769,"8/18/2015",17.46322917,1,-80,-80,0,0,0,1,0,0,0,0,0.0763584,2,-0.0031488
"322",8,19,2015,231,15.815,5.182,0,1920,1920,0,18.67125,18.58833333,18.21541667,17.94416667,17.7775,17.55416667,17.33208333,16.67166667,15.93333333,14.8075,13.70166667,12.64625,11.50153846,11.21230769,"8/19/2015",18.35479167,2,-100,-20,-50,0,0,1,0,0,0,0,0.0755712,2,-0.0007872
"323",8,20,2015,232,15.771,6.121,0,2050,2050,0,19.10541667,18.37458333,17.69375,17.56208333,17.41583333,17.21583333,16.94791667,16.36625,15.80916667,14.80625,13.70083333,12.67541667,11.50153846,11.21230769,"8/20/2015",18.18395833,0,0,0,0,0,0,1,0,0,0,0,0.080688,2,0
"324",8,21,2015,233,21.21,5.029,0.3,2140,2140,0,21.48333333,20.45,18.85166667,18.01666667,17.47625,17.07416667,16.77791667,16.20625,15.62291667,14.70416667,13.695,12.69458333,11.50153846,11.21230769,"8/21/2015",19.70041667,0,0,0,0,0,0,1,0,0,0,0,0.0842304,2,0
"325",8,22,2015,234,18.205,1.651,38.9,2570,2570,0,19.17375,19.26,19.17333333,18.54,17.84125,17.2225,16.81208333,16.11,15.47875,14.59375,13.65833333,12.6825,11.50153846,11.21230769,"8/22/2015",19.03677083,0,0,0,0,0,0,1,0,0,0,0,0.1011552,2,0
"326",8,23,2015,235,14.77,3.48,23.6,2980,2980,0,16.11041667,16.36166667,17.12041667,17.44583333,17.43875,17.17333333,16.82791667,16.08916667,15.4425,14.55166667,13.63666667,12.69541667,11.50153846,11.21230769,"8/23/2015",16.75958334,0,0,0,0,0,0,1,0,0,0,0,0.1172928,2,0
"327",8,24,2015,236,14.354,6.045,0,3040,3040,0,17.65291667,17.17791667,17.10833333,17.01208333,16.905,16.78458333,16.5675,16.05,15.50666667,14.63125,13.68291667,12.77291667,11.50153846,11.21230769,"8/24/2015",17.2378125,0,0,0,0,0,0,1,0,0,0,0,0.1196544,2,0
"328",8,25,2015,237,14.265,4.597,0,3120,3120,0,16.733875,16.26583333,16.70958333,16.81875,16.73541667,16.58958333,16.35041667,15.87416667,15.44833333,14.62708333,13.68958333,12.79541667,11.50153846,11.21230769,"8/25/2015",16.63201042,0,0,0,0,0,0,1,0,0,0,0,0.1228032,2,0
"329",8,26,2015,238,15.667,4.801,0,2980,2980,0,17.16166667,16.57125,16.5325,16.50791667,16.4475,16.30916667,16.13,15.69,15.26,14.48541667,13.625,12.74375,11.50153846,11.21230769,"8/26/2015",16.69333334,1,-140,-140,0,1,0,1,0,0,0,0,0.1172928,2,-0.0055104
"330",8,27,2015,239,18.695,3.835,0,2850,2850,0,18.8425,17.91458333,17.15166667,16.71583333,16.43708333,16.19833333,15.97708333,15.53708333,15.12583333,14.40333333,13.58208333,12.73125,11.50153846,11.21230769,"8/27/2015",17.65614583,2,-270,-130,0,1,0,1,0,0,0,0,0.112176,2,-0.0051168
"331",8,28,2015,240,22.875,4.42,0,2610,2610,0,21.49125,20.06416667,18.5325,17.55208333,16.90291667,16.41291667,16.04875,15.49083333,15.0475,14.34833333,13.57166667,12.7425,11.50153846,11.21230769,"8/28/2015",19.41,3,-510,-240,0,1,0,1,0,0,0,0,0.1027296,2,-0.0094464
"332",8,29,2015,241,22.315,3.302,0,2390,2390,0,21.51666667,20.48916667,19.23458333,18.22875,17.45166667,16.80541667,16.29833333,15.5475,14.99583333,14.27666667,13.5175,12.71625,11.50153846,11.21230769,"8/29/2015",19.86729167,4,-730,-220,0,1,0,1,0,0,0,0,0.0940704,2,-0.0086592
"333",8,30,2015,242,24.605,5.994,0,2180,2180,0,22.84791667,21.37041667,19.8225,18.71333333,17.86833333,17.16458333,16.58833333,15.70958333,15.065,14.28291667,13.50916667,12.72458333,11.50153846,11.21230769,"8/30/2015",20.68854167,5,-940,-210,0,1,0,1,0,0,0,0,0.0858048,2,-0.0082656
"334",8,31,2015,243,21.685,4.216,0,1800,1800,0,21.43083333,20.86166667,20.10833333,19.14416667,18.28875,17.52,16.89125,15.89583333,15.17,14.30833333,13.51041667,12.72,11.50153846,11.21230769,"8/31/2015",20.38625,6,-1320,-380,0,1,0,1,0,0,0,0,0.070848,2,-0.0149568
